x,y,z,Ex,Ey,Ez
0.0,9.374999999999997e-05,3.125000000000003e-05,-4.8462433785249495,2.793479139059564,8.284821448035348
0.0,9.374999999999997e-05,6.25e-05,-4.846125591709652,2.793059965411963,8.122506453407244
0.0,9.374999999999997e-05,9.374999999999997e-05,-4.845929286341671,2.792603853106725,7.960987234392946
0.0,9.374999999999997e-05,0.000125,-4.8456544714067995,2.7921107710739848,7.8002514600293775
0.0,9.374999999999997e-05,0.00015625000000000003,-4.845301159484184,2.7915806908375,7.640286823982855
0.0,9.374999999999997e-05,0.0001875,-4.844869366745377,2.791013586512927,7.481081044910056
0.0,9.374999999999997e-05,0.00021874999999999998,-4.844359112953089,2.7904094348059654,7.3226218668150045
0.0,9.374999999999997e-05,0.00025,-4.843770421459682,2.7897682150103806,7.164897059402122
0.0,0.000125,-0.00025,-4.843495721817557,2.534177895634349,9.78335371784026
0.0,0.000125,-0.00021875,-4.844084381872285,2.533915658377441,9.613284974938628
0.0,0.000125,-0.0001875,-4.844594608414807,2.533623910696432,9.444123971035179
0.0,0.000125,-0.00015625,-4.845026378094011,2.5333025857020033,9.27585817303576
0.0,0.000125,-0.000125,-4.845379671148236,2.5329516190934926,9.10847506903538
0.0,0.000125,-9.375e-05,-4.8456544714067995,2.5325709491582367,8.94196216871798
0.0,0.000125,-6.25e-05,-4.8458507662912265,2.5321605167710026,8.776307003751642
0.0,0.000125,-3.125e-05,-4.845968546816193,2.5317202653930364,8.611497128179261
0.0,0.000125,0.0,-4.846007807590255,2.5312501410710695,8.447520118804768
0.0,0.000125,3.125000000000003e-05,-4.845968546816193,2.530750092436123,8.284363575574982
0.0,0.000125,6.25e-05,-4.8458507662912265,2.5302200707021396,8.122015121957116
0.0,0.000125,9.374999999999997e-05,-4.8456544714067995,2.5296600296644773,7.960462405312024
0.0,0.000125,0.000125,-4.845379671148236,2.5290699256982427,7.799693097263243
0.0,0.000125,0.00015625000000000003,-4.845026378094011,2.528449717756406,7.639694894061918
0.0,0.000125,0.0001875,-4.844594608414807,2.5277993673678916,7.480455516947628
0.0,0.000125,0.00021874999999999998,-4.844084381872285,2.5271188386352756,7.3219627125052185
0.0,0.000125,0.00025,-4.843495721817557,2.526408098232585,7.164204253017685
0.0,0.00015625000000000003,-0.00025,-4.843142558119424,2.27307759430819,9.78301763749772
0.0,0.00015625000000000003,-0.00021875,-4.843731177755462,2.2726417349001165,9.612922935179393
0.0,0.00015625000000000003,-0.0001875,-4.8442413692647115,2.2721833913679963,9.443735897463847
0.0,0.00015625000000000003,-0.00015625,-4.844673109297661,2.271702484393462,9.27544399383977
0.0,0.00015625000000000003,-0.000125,-4.845026378094011,2.27119893723465,9.108034714984335
0.0,0.00015625000000000003,-9.375e-05,-4.845301159484184,2.270672675725218,8.94149557316285
0.0,0.00015625000000000003,-6.25e-05,-4.845497440890571,2.270123628273241,8.77581410262378
0.0,0.00015625000000000003,-3.125e-05,-4.845615213328473,2.2695517258599525,8.610977859989235
0.0,0.00015625000000000003,0.0,-4.8456544714067995,2.2689569020383376,8.446974424641112
0.0,0.00015625000000000003,3.125000000000003e-05,-4.845615213328473,2.2683390929315648,8.283791399102702
0.0,0.00015625000000000003,6.25e-05,-4.845497440890571,2.2676982372312655,8.121416409416042
0.0,0.00015625000000000003,9.374999999999997e-05,-4.845301159484184,2.2670342761956657,7.959837105515126
0.0,0.00015625000000000003,0.000125,-4.845026378094011,2.266347153647566,7.799041161594609
0.0,0.00015625000000000003,0.00015625000000000003,-4.844673109297661,2.2656368159721625,7.639016276474752
0.0,0.00015625000000000003,0.0001875,-4.8442413692647115,2.2649032121147212,7.479750173961929
0.0,0.00015625000000000003,0.00021874999999999998,-4.843731177755462,2.2641462935780994,7.321230603205457
0.0,0.00015625000000000003,0.00025,-4.843142558119424,2.2633660144201504,7.163445339050168
0.0,0.0001875,-0.00025,-4.842710946530051,2.0122768139662837,9.782504452252834
0.0,0.0001875,-0.00021875,-4.843299516769236,2.0116673995905874,9.612390820384402
0.0,0.0001875,-0.0001875,-4.843809665463306,2.0110425221264463,9.443184766300998
0.0,0.0001875,-0.00015625,-4.8442413692647115,2.0104020898282466,9.274873762062315
0.0,0.0001875,-0.000125,-4.844594608414807,2.009746013514885,9.107445300915469
0.0,0.0001875,-9.375e-05,-4.844869366745377,2.009074206568388,8.94088689769446
0.0,0.0001875,-6.25e-05,-4.845065631679864,2.008386584932422,8.77518608921505
0.0,0.0001875,-3.125e-05,-4.845183394234323,2.0076830671106447,8.610330434665155
0.0,0.0001875,0.0,-4.845222649018118,2.006963574164906,8.446307515990739
0.0,0.0001875,3.125000000000003e-05,-4.845183394234323,2.006228029713302,8.283104938277395
0.0,0.0001875,6.25e-05,-4.845065631679864,2.005476359928103,8.120710330127483
0.0,0.0001875,9.374999999999997e-05,-4.844869366745377,2.004708493533519,7.959111344033139
0.0,0.0001875,0.000125,-4.844594608414807,2.003924361803341,7.7982956567449815
0.0,0.0001875,0.00015625000000000003,-4.8442413692647115,2.003123898558438,7.638250969636724
0.0,0.0001875,0.0001875,-4.843809665463306,2.0023070401641014,7.478965009065725
0.0,0.0001875,0.00021874999999999998,-4.843299516769236,2.0014737255272386,7.320425526729494
0.0,0.0001875,0.00025,-4.842710946530051,2.0006238960934604,7.162620300018278
0.0,0.00021874999999999998,-0.00025,-4.842200906803855,1.7517574120520696,9.781814234137203
0.0,0.00021874999999999998,-0.00021875,-4.842789418670287,1.7509745143911706,9.611688697388505
0.0,0.00021874999999999998,-0.0001875,-4.843299516769236,1.750183169550427,9.442470639186805
0.0,0.00021874999999999998,-0.00015625,-4.843731177755462,1.7493832733594206,9.274147534151126
0.0,0.00021874999999999998,-0.000125,-4.844084381872285,1.748574724200379,9.106706878086374
0.0,0.00021874999999999998,-9.375e-05,-4.844359112953089,1.747757423006504,8.94013618838277
0.0,0.00021874999999999998,-6.25e-05,-4.844555358422568,1.7469312732599624,8.774423004410458
0.0,0.00021874999999999998,-3.125e-05,-4.844673109297666,1.7460961809898876,8.609554887909846
0.0,0.00021874999999999998,0.0,-4.844712360188281,1.7452520547702026,8.445519423377363
0.0,0.00021874999999999998,3.125000000000003e-05,-4.844673109297666,1.7443988057172968,8.282304218446809
0.0,0.00021874999999999998,6.25e-05,-4.844555358422568,1.7435363474875876,8.119896904266472
0.0,0.00021874999999999998,9.374999999999997e-05,-4.844359112953089,1.7426645962749376,7.958285135871926
0.0,0.00021874999999999998,0.000125,-4.844084381872285,1.7417834708079516,7.797456592554619
0.0,0.00021874999999999998,0.00015625000000000003,-4.843731177755462,1.7408928923471358,7.637398978226349
0.0,0.00021874999999999998,0.0001875,-4.843299516769236,1.7399927846818803,7.478100021779689
0.0,0.00021874999999999998,0.00021874999999999998,-4.842789418670287,1.7390830741274486,7.319547477444331
0.0,0.00021874999999999998,0.00025,-4.842200906803855,1.7381636895216466,7.161729125139576
0.0,0.00025,-0.00025,-4.8416124622834085,1.491501260304616,9.78094705961226
0.0,0.00025,-0.00021875,-4.842200906803855,1.4905449555385086,9.610816637593397
0.0,0.00025,-0.0001875,-4.842710946530051,1.489587214511343,9.44159358246595
0.0,0.00025,-0.00015625,-4.843142558119424,1.4886279206310453,9.273265371396707
0.0,0.00025,-0.000125,-4.843495721817557,1.487666959846558,9.105819502736463
0.0,0.00025,-9.375e-05,-4.843770421459682,1.4867042206455718,8.93924349641922
0.0,0.00025,-6.25e-05,-4.843966644471933,1.4857395940523774,8.773524894356798
0.0,0.00025,-3.125e-05,-4.844084381872285,1.4847729736252366,8.608651260828935
0.0,0.00025,0.0,-4.84412362827125,1.483804255453973,8.444610182868963
0.0,0.00025,3.125000000000003e-05,-4.844084381872285,1.4828333381572123,8.281389270645032
0.0,0.00025,6.25e-05,-4.843966644471933,1.4818601228795967,8.118976157837082
0.0,0.00025,9.374999999999997e-05,-4.843770421459682,1.4808845132888304,7.957358502009517
0.0,0.00025,0.000125,-4.843495721817557,1.4799064155727004,7.796523984979677
0.0,0.00025,0.00015625000000000003,-4.843142558119424,1.4789257384357497,7.6364603131821855
0.0,0.00025,0.0001875,-4.842710946530051,1.4779423930961704,7.477155218029198
0.0,0.00025,0.00021874999999999998,-4.842200906803855,1.4769562932822244,7.318596456266736
0.0,0.00025,0.00025,-4.8416124622834085,1.4759673552287857,7.160771810326919
3.125000000000003e-05,-0.00025,-0.00025,-4.6104815660294705,5.696704899041716,9.772866170714604
3.125000000000003e-05,-0.00025,-0.00021875,-4.61118729370778,5.698529646005686,9.603737504686224
3.125000000000003e-05,-0.00025,-0.0001875,-4.611815096451219,5.700240116350474,9.435516519419696
3.125000000000003e-05,-0.00025,-0.00015625,-4.612364965580536,5.701836392217357,9.268190646395226
3.125000000000003e-05,-0.00025,-0.000125,-4.612836895673247,5.703318558502203,9.101747338255894
3.125000000000003e-05,-0.00025,-9.375e-05,-4.613230884565439,5.704686702859832,8.93617406921035
3.125000000000003e-05,-0.00025,-6.25e-05,-4.6135469333532715,5.705940915708158,8.771458335430866
3.125000000000003e-05,-0.00025,-3.125e-05,-4.613785046394232,5.707081290232063,8.607587655446991
3.125000000000003e-05,-0.00025,0.0,-4.613945231308158,5.708107922386903,8.444549570534699
3.125000000000003e-05,-0.00025,3.125000000000003e-05,-4.614027498977961,5.7090209109018994,8.282331645101106
3.125000000000003e-05,-0.00025,6.25e-05,-4.614031863550132,5.709820357283036,8.120921467064932
3.125000000000003e-05,-0.00025,9.374999999999997e-05,-4.613958342434948,5.7105063658159,7.9603066482326845
3.125000000000003e-05,-0.00025,0.000125,-4.613806956306475,5.711079043568032,7.800474824670616
3.125000000000003e-05,-0.00025,0.00015625000000000003,-4.6135777291022615,5.7115385003911605,7.6414136570725555
3.125000000000003e-05,-0.00025,0.0001875,-4.613270688022791,5.711884848923049,7.483110831123705
3.125000000000003e-05,-0.00025,0.00021874999999999998,-4.612885863530706,5.7121182045891,7.325554057860369
3.125000000000003e-05,-0.00025,0.00025,-4.61242328934972,5.712238685603707,7.168731074025769
3.125000000000003e-05,-0.00021875,-0.00025,-4.611135038727984,5.4306696226592335,9.774659270944525
3.125000000000003e-05,-0.00021875,-0.00021875,-4.611840857644762,5.4323203022075734,9.605419841333207
3.125000000000003e-05,-0.00021875,-0.0001875,-4.612468741313351,5.433863804158538,9.437088167056109
3.125000000000003e-05,-0.00021875,-0.00015625,-4.6130186810531075,5.435300198258159,9.269651682337916
3.125000000000003e-05,-0.00021875,-0.000125,-4.6134906714405775,5.436629556991227,9.103097842570513
3.125000000000003e-05,-0.00021875,-9.375e-05,-4.613884710311308,5.4378519555854306,8.93741412471542
3.125000000000003e-05,-0.00021875,-6.25e-05,-4.614200798761357,5.43896747201498,8.772588027701552
3.125000000000003e-05,-0.00021875,-3.125e-05,-4.614438941148562,5.439976187004062,8.608607072818682
3.125000000000003e-05,-0.00021875,0.0,-4.614599145093523,5.440878184030158,8.44545880410617
3.125000000000003e-05,-0.00021875,3.125000000000003e-05,-4.614681421480375,5.441673549326756,8.28313078873753
3.125000000000003e-05,-0.00021875,6.25e-05,-4.614685784457249,5.442362371886225,8.121610617400567
3.125000000000003e-05,-0.00021875,9.374999999999997e-05,-4.614612251436526,5.44294474346196,7.960885904673273
3.125000000000003e-05,-0.00021875,0.000125,-4.614460843094787,5.443420758570702,7.800944289395545
3.125000000000003e-05,-0.00021875,0.00015625000000000003,-4.614231583372545,5.443790514494223,7.641773435036694
3.125000000000003e-05,-0.00021875,0.0001875,-4.61392449947369,5.444054111280915,7.483361030058999
3.125000000000003e-05,-0.00021875,0.00021874999999999998,-4.613539621864702,5.444211651747153,7.325694788277142
3.125000000000003e-05,-0.00021875,0.00025,-4.6130769842735475,5.444263241478179,7.16876244921375
3.125000000000003e-05,-0.0001875,-0.00025,-4.611709104849689,5.165152525217985,9.776274758109446
3.125000000000003e-05,-0.0001875,-0.00021875,-4.612415003725206,5.166629150603629,9.606931666656536
3.125000000000003e-05,-0.0001875,-0.0001875,-4.613042958296545,5.168005690487475,9.438496392719134
3.125000000000003e-05,-0.0001875,-0.00015625,-4.613592959881793,5.169282202213513,9.270956373251082
3.125000000000003e-05,-0.0001875,-0.000125,-4.614065003056637,5.1704587458492455,9.104299066377333
3.125000000000003e-05,-0.0001875,-9.375e-05,-4.614459085656105,5.1715353841892835,8.938511951796144
3.125000000000003e-05,-0.0001875,-6.25e-05,-4.614775208776195,5.172512182758668,8.773582531176594
3.125000000000003e-05,-0.0001875,-3.125e-05,-4.615013376774978,5.173389209815918,8.609498328551673
3.125000000000003e-05,-0.0001875,0.0,-4.6151735972737615,5.174166536355893,8.446246890706904
3.125000000000003e-05,-0.0001875,3.125000000000003e-05,-4.6152558811577,5.174844236112248,8.283815787564517
3.125000000000003e-05,-0.0001875,6.25e-05,-4.615260242576387,5.175422385559816,8.122192612563367
3.125000000000003e-05,-0.0001875,9.374999999999997e-05,-4.61518669894398,5.175901063916533,7.96136498303458
3.125000000000003e-05,-0.0001875,0.000125,-4.615035270939309,5.176280353145281,7.801320540572962
3.125000000000003e-05,-0.0001875,0.00015625000000000003,-4.614805982505431,5.176560337955341,7.642046951404301
3.125000000000003e-05,-0.0001875,0.0001875,-4.614498860849239,5.176741105803636,7.483531906748558
3.125000000000003e-05,-0.0001875,0.00021874999999999998,-4.614113936440553,5.176822746895713,7.325763123179159
3.125000000000003e-05,-0.0001875,0.00025,-4.613651243011098,5.176805354186438,7.168728342978158
3.125000000000003e-05,-0.00015625,-0.00025,-4.612203749728472,4.90013532976112,9.777712651128214
3.125000000000003e-05,-0.00015625,-0.00021875,-4.612909717280687,4.901437918717492,9.608272992721897
3.125000000000003e-05,-0.00015625,-0.0001875,-4.6135377327302685,4.902647507480867,9.439741201614702
3.125000000000003e-05,-0.00015625,-0.00015625,-4.614087787394198,4.903764140987212,9.272104717474729
3.125000000000003e-05,-0.00015625,-0.000125,-4.614559875847383,4.904787866881064,9.105351001144685
3.125000000000003e-05,-0.00015625,-9.375e-05,-4.6149539959244406,4.905718735518791,8.93946753504387
3.125000000000003e-05,-0.00015625,-6.25e-05,-4.615270148721224,4.906556799971433,8.774441823565347
3.125000000000003e-05,-0.00015625,-3.125e-05,-4.615508338596043,4.907302116027408,8.610261393468868
3.125000000000003e-05,-0.00015625,0.0,-4.615668573170758,4.907954742194927,8.446913794269193
3.125000000000003e-05,-0.00015625,3.125000000000003e-05,-4.615750863331397,4.9085147397041755,8.284386598620014
3.125000000000003e-05,-0.00015625,6.25e-05,-4.61575522322878,4.908982172509213,8.12266740269363
3.125000000000003e-05,-0.00015625,9.374999999999997e-05,-4.615681670278614,4.909357107289663,7.961743826556323
3.125000000000003e-05,-0.00015625,0.000125,-4.615530225161594,4.909639613452118,7.801603514539522
3.125000000000003e-05,-0.00015625,0.00015625000000000003,-4.615300911823019,4.90982976313131,7.642234135606815
3.125000000000003e-05,-0.00015625,0.0001875,-4.614993757472294,4.909927631190995,7.483623383716971
3.125000000000003e-05,-0.00015625,0.00021874999999999998,-4.614608792582125,4.909933295224682,7.325758978182835
3.125000000000003e-05,-0.00015625,0.00025,-4.614146050887442,4.9098468355559675,7.1686286640263654
3.125000000000003e-05,-0.000125,-0.00025,-4.612618961867783,4.635599767346433,9.778972973332719
3.125000000000003e-05,-0.000125,-0.00021875,-4.613324986812786,4.636728342091372,9.609443836147024
3.125000000000003e-05,-0.000125,-0.0001875,-4.613953053114437,4.637770995304653,9.440822603640548
3.125000000000003e-05,-0.000125,-0.00015625,-4.614503152088739,4.638727759508871,9.273096718181135
3.125000000000003e-05,-0.000125,-0.000125,-4.6149752783099585,4.639598669920764,9.106253643314338
3.125000000000003e-05,-0.000125,-9.375e-05,-4.615369429612308,4.640383764453821,8.940280864165091
3.125000000000003e-05,-0.000125,-6.25e-05,-4.615685607091505,4.641083083720923,8.775165887834785
3.125000000000003e-05,-0.000125,-3.125e-05,-4.61592381510607,4.6416966710365966,8.61089624379376
3.125000000000003e-05,-0.000125,0.0,-4.61608406127825,4.642224572418967,8.44745948426953
3.125000000000003e-05,-0.000125,3.125000000000003e-05,-4.616166356494848,4.642666836591705,8.284843184630379
3.125000000000003e-05,-0.000125,6.25e-05,-4.616170714907628,4.643023514985415,8.123034943764786
3.125000000000003e-05,-0.000125,9.374999999999997e-05,-4.61609715393363,4.6432946617391115,7.962022384456651
3.125000000000003e-05,-0.000125,0.000125,-4.615945694255057,4.643480333701157,7.801793153756055
3.125000000000003e-05,-0.000125,0.00015625000000000003,-4.6157163598190625,4.643580590430165,7.642334923346215
3.125000000000003e-05,-0.000125,0.0001875,-4.61540917783718,4.6435954941956235,7.483635389906051
3.125000000000003e-05,-0.000125,0.00021874999999999998,-4.615024178784471,4.643525109978116,7.325682275469028
3.125000000000003e-05,-0.000125,0.00025,-4.614561396398568,4.643369505469573,7.168463327777783
3.125000000000003e-05,-9.375e-05,-0.00025,-4.612954732942239,4.371527577582015,9.780055752471714
3.125000000000003e-05,-9.375e-05,-0.00021875,-4.613660803994713,4.372482164821261,9.610444218105375
3.125000000000003e-05,-9.375e-05,-0.0001875,-4.614288911120961,4.373357902681806,9.441740613389694
3.125000000000003e-05,-9.375e-05,-0.00015625,-4.614839045636222,4.374154811268376,9.273932383378122
3.125000000000003e-05,-9.375e-05,-0.000125,-4.615311202114161,4.374872913365521,9.107006994304479
3.125000000000003e-05,-9.375e-05,-9.375e-05,-4.6157053783886335,4.375512234440088,8.940951933984405
3.125000000000003e-05,-9.375e-05,-6.25e-05,-4.616021575555283,4.376072802643235,8.775754712212171
3.125000000000003e-05,-9.375e-05,-3.125e-05,-4.616259797972679,4.3765546488123634,8.61140286115301
3.125000000000003e-05,-9.375e-05,0.0,-4.616420053263452,4.376957806472765,8.447883935731001
3.125000000000003e-05,-9.375e-05,3.125000000000003e-05,-4.61650235231491,4.377282311839057,8.28518551401252
3.125000000000003e-05,-9.375e-05,6.25e-05,-4.61650670927965,4.377528203816336,8.123295197585414
3.125000000000003e-05,-9.375e-05,9.374999999999997e-05,-4.616433141575666,4.377695524001185,7.962200611933904
3.125000000000003e-05,-9.375e-05,0.000125,-4.616281669886446,4.3777843166823756,7.8018894068092575
3.125000000000003e-05,-9.375e-05,0.00015625000000000003,-4.616052318160558,4.377794628841386,7.642349256596345
3.125000000000003e-05,-9.375e-05,0.0001875,-4.61574511361123,4.3777265101526135,7.4835678606761
3.125000000000003e-05,-9.375e-05,0.00021874999999999998,-4.615360086715463,4.377580012983513,7.325532943784053
3.125000000000003e-05,-9.375e-05,0.00025,-4.61489727121299,4.377355192394267,7.168232256364773
3.125000000000003e-05,-6.25e-05,-0.00025,-4.613211057798929,4.10790050915927,9.780961020714072
3.125000000000003e-05,-6.25e-05,-0.00021875,-4.613917163672611,4.108681140089497,9.611274164329197
3.125000000000003e-05,-6.25e-05,-0.0001875,-4.61454530159517,4.109389987424625,9.442495250153353
3.125000000000003e-05,-6.25e-05,-0.00015625,-4.615095462881173,4.1100270588475025,9.274611725911779
3.125000000000003e-05,-6.25e-05,-0.000125,-4.615567642103817,4.110592364707049,9.107611060512363
3.125000000000003e-05,-6.25e-05,-9.375e-05,-4.6159618370966955,4.111085918020159,8.941480744446809
3.125000000000003e-05,-6.25e-05,-6.25e-05,-4.616278048955272,4.111507734473401,8.77620829018726
3.125000000000003e-05,-6.25e-05,-3.125e-05,-4.6165162820382095,4.111857832424545,8.611781232578398
3.125000000000003e-05,-6.25e-05,0.0,-4.6166765439683175,4.112136232903767,8.448187129225085
3.125000000000003e-05,-6.25e-05,3.125000000000003e-05,-4.61675884563333,4.112342959614788,8.285413560875641
3.125000000000003e-05,-6.25e-05,6.25e-05,-4.616763201186375,4.112478038935606,8.123448131800718
3.125000000000003e-05,-6.25e-05,9.374999999999997e-05,-4.616689628046219,4.112541499919208,7.962278470168022
3.125000000000003e-05,-6.25e-05,0.000125,-4.6165381468972155,4.112533374293846,7.801892228412761
3.125000000000003e-05,-6.25e-05,0.00015625000000000003,-4.616308781689066,4.112453696463289,7.642277083603949
3.125000000000003e-05,-6.25e-05,0.0001875,-4.616001559636215,4.112302503506716,7.4834207378066795
3.125000000000003e-05,-6.25e-05,0.00021874999999999998,-4.61561651121709,4.112079835178455,7.325310918440373
3.125000000000003e-05,-6.25e-05,0.00025,-4.615153670173048,4.111785733907507,7.16793537863305
3.125000000000003e-05,-3.125e-05,-0.00025,-4.613387934458474,3.8447003203836556,9.781688814651845
3.125000000000003e-05,-3.125e-05,-0.00021875,-4.6140940638666335,3.8453070306951314,9.611933705112374
3.125000000000003e-05,-3.125e-05,-0.0001875,-4.614722222556731,3.845849016964403,9.443086537923566
3.125000000000003e-05,-3.125e-05,-0.00015625,-4.615272401842871,3.846326274449351,9.275134763468968
3.125000000000003e-05,-3.125e-05,-0.000125,-4.615744596297876,3.846738801060339,9.108065853316592
3.125000000000003e-05,-3.125e-05,-9.375e-05,-4.6161388037550495,3.847086597361798,8.941867300619913
3.125000000000003e-05,-3.125e-05,-6.25e-05,-4.616455025309776,3.84736966657344,8.776526620514252
3.125000000000003e-05,-3.125e-05,-3.125e-05,-4.616693265320672,3.847588014571425,8.61203135050863
3.125000000000003e-05,-3.125e-05,0.0,-4.616853531410653,3.847741649889283,8.448369050873263
3.125000000000003e-05,-3.125e-05,3.125000000000003e-05,-4.6169358344676965,3.8478305837184497,8.285527305022523
3.125000000000003e-05,-3.125e-05,6.25e-05,-4.616940188645259,3.8478548299089232,8.123493719893695
3.125000000000003e-05,-3.125e-05,9.374999999999997e-05,-4.616866611362577,3.8478144049693253,7.962255926321443
3.125000000000003e-05,-3.125e-05,0.000125,-4.616715123304622,3.8477093280670833,7.8018015794079805
3.125000000000003e-05,-3.125e-05,0.00015625000000000003,-4.616485748421746,3.847539621028226,7.642118358889302
3.125000000000003e-05,-3.125e-05,0.0001875,-4.616178513929259,3.847305308336931,7.4831939694970755
3.125000000000003e-05,-3.125e-05,0.00021874999999999998,-4.615793450306537,3.8470064171350336,7.325016141316809
3.125000000000003e-05,-3.125e-05,0.00025,-4.61533059129597,3.846642977221152,7.1675726301417875
3.125000000000003e-05,0.0,-0.00025,-4.613485364115851,3.581908779703012,9.78223917530258
3.125000000000003e-05,0.0,-0.00021875,-4.614191505771734,3.582341609581688,9.61242287531268
3.125000000000003e-05,0.0,-0.0001875,-4.614819675200609,3.582716768879015,9.443514505395298
3.125000000000003e-05,0.0,-0.00015625,-4.615369863716235,3.583034240425391,9.27550151857912
3.125000000000003e-05,0.0,-0.000125,-4.6158420658911465,3.5832940096904693,9.108371389078727
3.125000000000003e-05,0.0,-9.375e-05,-4.6162362795584855,3.583496064784267,8.94211161269535
3.125000000000003e-05,0.0,-6.25e-05,-4.616552505813452,3.5836403964580867,8.776709707213067
3.125000000000003e-05,0.0,-3.125e-05,-4.616790749014615,3.583726998105206,8.61215321279049
3.125000000000003e-05,0.0,0.0,-4.616951016784892,3.583755865761395,8.448429692347952
3.125000000000003e-05,0.0,3.125000000000003e-05,-4.617033320012303,3.583726998105206,8.285526731950412
3.125000000000003e-05,0.0,6.25e-05,-4.617037672850452,3.5836403964580867,8.123431941185855
3.125000000000003e-05,0.0,9.374999999999997e-05,-4.6169640927187645,3.583496064784267,7.962132953539637
3.125000000000003e-05,0.0,0.000125,-4.6168126003024526,3.5832940096904693,7.801617426764464
3.125000000000003e-05,0.0,0.00015625000000000003,-4.616583219552245,3.583034240425391,7.641873043246314
3.125000000000003e-05,0.0,0.0001875,-4.616275977683801,3.582716768879015,7.4828875103662655
3.125000000000003e-05,0.0,0.00021874999999999998,-4.6158909051769745,3.582341609581688,7.324648560858326
3.125000000000003e-05,0.0,0.00025,-4.615428035774699,3.581908779703012,7.167143953163274
3.125000000000003e-05,3.125000000000003e-05,-0.00025,-4.613503351140934,3.319507666233594,9.782612148111523
3.125000000000003e-05,3.125000000000003e-05,-0.00021875,-4.61420949375824,3.319766660362872,9.612741714353621
3.125000000000003e-05,3.125000000000003e-05,-0.0001875,-4.614837663897489,3.3199750314180103,9.443779185968108
3.125000000000003e-05,3.125000000000003e-05,-0.00015625,-4.615387852872257,3.3201327498001487,9.275712018615899
3.125000000000003e-05,3.125000000000003e-05,-0.000125,-4.615860055254928,3.320239788536722,9.108527689144799
3.125000000000003e-05,3.125000000000003e-05,-9.375e-05,-4.616254268878439,3.3202961232821147,8.942213695990082
3.125000000000003e-05,3.125000000000003e-05,-6.25e-05,-4.616570494837894,3.3203017323182697,8.77675755957049
3.125000000000003e-05,3.125000000000003e-05,-3.125e-05,-4.616808737491708,3.320256596554886,8.612146822679668
3.125000000000003e-05,3.125000000000003e-05,0.0,-4.616969004462676,3.320160699529577,8.448369050873263
3.125000000000003e-05,3.125000000000003e-05,3.125000000000003e-05,-4.617051306638733,3.3200140274078613,8.285411832851487
3.125000000000003e-05,3.125000000000003e-05,6.25e-05,-4.617055658173377,3.319816568982786,8.123262780837457
3.125000000000003e-05,3.125000000000003e-05,9.374999999999997e-05,-4.616982076485967,3.319568315674587,7.961909530951274
3.125000000000003e-05,3.125000000000003e-05,0.000125,-4.616830582261674,3.319269261529978,7.801339743579774
3.125000000000003e-05,3.125000000000003e-05,0.00015625000000000003,-4.616601199451132,3.318919403221274,7.641541103742371
3.125000000000003e-05,3.125000000000003e-05,0.0001875,-4.616293955270017,3.3185187400454823,7.482501321452535
3.125000000000003e-05,3.125000000000003e-05,0.00021874999999999998,-4.615908880198144,3.3180672739229697,7.324208132075562
3.125000000000003e-05,3.125000000000003e-05,0.00025,-4.61544600797843,3.3175650093960978,7.166649296682109
3.125000000000003e-05,6.25e-05,-0.00025,-4.613441903078799,3.0574787702840696,9.782807782953029
3.125000000000003e-05,6.25e-05,-0.00021875,-4.614148035372138,3.057563977846091,9.612890266225886
3.125000000000003e-05,6.25e-05,-0.0001875,-4.614776196194179,3.0576056040257487,9.443880617747409
3.125000000000003e-05,6.25e-05,-0.00015625,-4.615326376858441,3.0576036067938928,9.275766295798121
3.125000000000003e-05,6.25e-05,-0.000125,-4.615798571937234,3.0575579467348963,9.108534779846032
3.125000000000003e-05,6.25e-05,-9.375e-05,-4.616192779263425,3.057468587047008,8.942173570946998
3.125000000000003e-05,6.25e-05,-6.25e-05,-4.616508999931914,3.057335493542439,8.776670192140545
3.125000000000003e-05,6.25e-05,-3.125e-05,-4.616747238300961,3.057158634647243,8.612012188841149
3.125000000000003e-05,6.25e-05,0.0,-4.616907501993133,3.056937981401154,8.448187129225085
3.125000000000003e-05,6.25e-05,3.125000000000003e-05,-4.616989801896082,3.0566735074570004,8.285182604612888
3.125000000000003e-05,6.25e-05,6.25e-05,-4.6169941521630165,3.0563651890802332,8.122986229847431
3.125000000000003e-05,6.25e-05,9.374999999999997e-05,-4.616920570212948,3.05601300514796,7.961585643667831
3.125000000000003e-05,6.25e-05,0.000125,-4.616769076730633,3.0556169371480992,7.800968509079093
3.125000000000003e-05,6.25e-05,0.00015625000000000003,-4.616539695666335,3.055176969178106,7.641122513717607
3.125000000000003e-05,6.25e-05,0.0001875,-4.616232454235225,3.0546930879436576,7.482035370212625
3.125000000000003e-05,6.25e-05,0.00021874999999999998,-4.615847382916617,3.0541652827571335,7.323694816543684
3.125000000000003e-05,6.25e-05,0.00025,-4.615384515452918,3.0535935455358323,7.166088616394094
3.125000000000003e-05,9.374999999999997e-05,-0.00025,-4.61330103064976,2.795803893877508,9.782826134131877
3.125000000000003e-05,9.374999999999997e-05,-0.00021875,-4.614007141335129,2.7957153685539455,9.612868579488284
3.125000000000003e-05,9.374999999999997e-05,-0.0001875,-4.614635282813555,2.79559029786251,9.443818843545259
3.125000000000003e-05,9.374999999999997e-05,-0.00015625,-4.615185446398705,2.7954286273433055,9.275664387190538
3.125000000000003e-05,9.374999999999997e-05,-0.000125,-4.615657626662913,2.7952303051375993,9.10839269249949
